Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","352","Iceland","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-12.623202","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","18.687822","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","9.644457","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","5.311472","E","Estimated value",""
"MK","Macro Indicators","372","Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-5.746545","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","5.735846","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","8.9444","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","12.690151","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","2.090671","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","13.033135","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","14.663527","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","3.165208","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","7.438762","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","19.781001","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","3.705548","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","13.283686","E","Estimated value",""
"MK","Macro Indicators","380","Italy","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-8.940437","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","2.598768","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","0.832133","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-14.970572","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","2.173225","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","4.584649","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","6.633524","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-3.854342","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-5.660043","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","13.591772","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","-5.029676","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","9.945589","E","Estimated value",""
"MK","Macro Indicators","428","Latvia","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","1.673869","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","7.187629","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","3.788852","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-13.057906","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","2.981068","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","8.620391","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","12.94201","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-0.591002","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","0.483156","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","14.690555","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","3.633838","X","Figure from international organizations",""
"MK","Macro Indicators","428","Latvia","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","13.371947","E","Estimated value",""
"MK","Macro Indicators","438","Liechtenstein","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-4.941127","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","5.920612","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","4.157553","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-5.842133","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","-0.497943","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","3.799903","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","3.371903","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-3.833801","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-0.468678","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","20.364267","X","Figure from international organizations",""
"MK","Macro Indicators","438","Liechtenstein","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","0.61688","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-1.46575","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","8.315656","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","4.428859","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-14.731298","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","3.861076","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","11.020131","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","12.547807","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","1.966683","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","3.934444","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","17.263232","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","6.106595","X","Figure from international organizations",""
"MK","Macro Indicators","440","Lithuania","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","12.199846","E","Estimated value",""
"MK","Macro Indicators","442","Luxembourg","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-2.97935","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","9.041418","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","5.413152","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-12.611627","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","3.542565","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","5.689666","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","8.047487","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-1.563168","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","5.449755","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","16.125972","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","-4.735933","X","Figure from international organizations",""
"MK","Macro Indicators","442","Luxembourg","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","7.687417","E","Estimated value",""
"MK","Macro Indicators","470","Malta","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-1.701128","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","11.472837","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","10.072177","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-4.507793","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","5.168643","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","15.647408","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","14.237167","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","3.817062","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-4.625374","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","18.583751","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","0.076309","X","Figure from international organizations",""
"MK","Macro Indicators","470","Malta","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","11.279115","E","Estimated value",""
"MK","Macro Indicators","492","Monaco","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-5.551881","X","Figure from international organizations",""
"MK","Macro Indicators","492","Monaco","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","14.113452","X","Figure from international organizations",""
"MK","Macro Indicators","492","Monaco","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","7.724318","X","Figure from international organizations",""
"MK","Macro Indicators","492","Monaco","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-11.342708","X","Figure from international organizations",""
"MK","Macro Indicators","492","Monaco","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","3.229244","X","Figure from international organizations",""
"MK","Macro Indicators","492","Monaco","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","-0.463973","X","Figure from international organizations",""
"MK","Macro Indicators","492","Monaco","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","11.67999","X","Figure from international organizations",""
"MK","Macro Indicators","492","Monaco","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","2.805376","X","Figure from international organizations",""
"MK","Macro Indicators","492","Monaco","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-8.725686","X","Figure from international organizations",""
"MK","Macro Indicators","492","Monaco","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","27.990172","X","Figure from international organizations",""
"MK","Macro Indicators","492","Monaco","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","1.692455","X","Figure from international organizations",""
"MK","Macro Indicators","492","Monaco","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","9.634828","E","Estimated value",""
"MK","Macro Indicators","499","Montenegro","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-9.931135","X","Figure from international organizations",""
"MK","Macro Indicators","499","Montenegro","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","9.216369","X","Figure from international organizations",""
"MK","Macro Indicators","499","Montenegro","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","2.760427","X","Figure from international organizations",""
"MK","Macro Indicators","499","Montenegro","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-11.65375","X","Figure from international organizations",""
"MK","Macro Indicators","499","Montenegro","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","7.916426","X","Figure from international organizations",""
"MK","Macro Indicators","499","Montenegro","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","11.034486","X","Figure from international organizations",""
"MK","Macro Indicators","499","Montenegro","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","13.390889","X","Figure from international organizations",""
"MK","Macro Indicators","499","Montenegro","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","0.640229","X","Figure from international organizations",""
"MK","Macro Indicators","499","Montenegro","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-13.739651","X","Figure from international organizations",""
"MK","Macro Indicators","499","Montenegro","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","22.588491","X","Figure from international organizations",""
"MK","Macro Indicators","499","Montenegro","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","6.299495","X","Figure from international organizations",""
"MK","Macro Indicators","499","Montenegro","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","16.27552","E","Estimated value",""
"MK","Macro Indicators","528","Netherlands (Kingdom of the)","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-7.202266","X","Figure from international organizations",""
"MK","Macro Indicators","528","Netherlands (Kingdom of the)","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","4.52366","X","Figure from international organizations",""
"MK","Macro Indicators","528","Netherlands (Kingdom of the)","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","1.60308","X","Figure from international organizations",""
"MK","Macro Indicators","528","Netherlands (Kingdom of the)","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-14.109877","X","Figure from international organizations",""
"MK","Macro Indicators","528","Netherlands (Kingdom of the)","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","2.386524","X","Figure from international organizations",""
"MK","Macro Indicators","528","Netherlands (Kingdom of the)","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","6.424971","X","Figure from international organizations",""
"MK","Macro Indicators","528","Netherlands (Kingdom of the)","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","9.614667","X","Figure from international organizations",""
"MK","Macro Indicators","528","Netherlands (Kingdom of the)","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-0.421106","X","Figure from international organizations",""
"MK","Macro Indicators","528","Netherlands (Kingdom of the)","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-0.044044","X","Figure from international organizations",""
"MK","Macro Indicators","528","Netherlands (Kingdom of the)","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","13.177152","X","Figure from international organizations",""
"MK","Macro Indicators","528","Netherlands (Kingdom of the)","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","-2.102681","X","Figure from international organizations",""
"MK","Macro Indicators","528","Netherlands (Kingdom of the)","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","9.859994","E","Estimated value",""
"MK","Macro Indicators","807","North Macedonia","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-7.140438","X","Figure from international organizations",""
"MK","Macro Indicators","807","North Macedonia","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","11.004774","X","Figure from international organizations",""
"MK","Macro Indicators","807","North Macedonia","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","5.033824","X","Figure from international organizations",""
"MK","Macro Indicators","807","North Macedonia","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-11.421531","X","Figure from international organizations",""
"MK","Macro Indicators","807","North Macedonia","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","6.040546","X","Figure from international organizations",""
"MK","Macro Indicators","807","North Macedonia","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","5.94611","X","Figure from international organizations",""
"MK","Macro Indicators","807","North Macedonia","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","12.169447","X","Figure from international organizations",""
"MK","Macro Indicators","807","North Macedonia","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-0.604995","X","Figure from international organizations",""
"MK","Macro Indicators","807","North Macedonia","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-1.945815","X","Figure from international organizations",""
"MK","Macro Indicators","807","North Macedonia","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","13.261299","X","Figure from international organizations",""
"MK","Macro Indicators","807","North Macedonia","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","-2.062907","X","Figure from international organizations",""
"MK","Macro Indicators","807","North Macedonia","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","13.980457","E","Estimated value",""
"MK","Macro Indicators","578","Norway","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","2.277155","X","Figure from international organizations",""
"MK","Macro Indicators","578","Norway","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","2.581463","X","Figure from international organizations",""
"MK","Macro Indicators","578","Norway","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","-4.615462","X","Figure from international organizations",""
"MK","Macro Indicators","578","Norway","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-22.636776","X","Figure from international organizations",""
"MK","Macro Indicators","578","Norway","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","-4.433801","X","Figure from international organizations",""
"MK","Macro Indicators","578","Norway","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","8.301938","X","Figure from international organizations",""
"MK","Macro Indicators","578","Norway","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","9.46952","X","Figure from international organizations",""
"MK","Macro Indicators","578","Norway","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-7.059252","X","Figure from international organizations",""
"MK","Macro Indicators","578","Norway","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-10.057528","X","Figure from international organizations",""
"MK","Macro Indicators","578","Norway","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","33.364743","X","Figure from international organizations",""
"MK","Macro Indicators","578","Norway","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","18.178725","X","Figure from international organizations",""
"MK","Macro Indicators","578","Norway","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","-7.885811","E","Estimated value",""
"MK","Macro Indicators","616","Poland","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-5.557796","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","4.145833","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","4.521178","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-11.49536","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","-1.485341","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","11.619955","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","12.225239","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","1.236221","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","0.567781","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","13.663247","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","0.994923","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","18.936276","E","Estimated value",""
"MK","Macro Indicators","620","Portugal","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-11.667052","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","4.686021","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","1.425399","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-13.189365","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","3.498064","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","7.306288","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","9.46668","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","-0.959996","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-4.564858","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","11.571743","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","-0.268008","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","8.149852","E","Estimated value",""
"MK","Macro Indicators","498","Republic of Moldova","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","3.503384","X","Figure from international organizations",""
"MK","Macro Indicators","498","Republic of Moldova","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","9.043132","X","Figure from international organizations",""
"MK","Macro Indicators","498","Republic of Moldova","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","-0.996425","X","Figure from international organizations",""
"MK","Macro Indicators","498","Republic of Moldova","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-17.064536","X","Figure from international organizations",""
"MK","Macro Indicators","498","Republic of Moldova","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","2.350063","X","Figure from international organizations",""
"MK","Macro Indicators","498","Republic of Moldova","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","19.214418","X","Figure from international organizations",""
"MK","Macro Indicators","498","Republic of Moldova","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","18.266509","X","Figure from international organizations",""
"MK","Macro Indicators","498","Republic of Moldova","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","4.305264","X","Figure from international organizations",""
"MK","Macro Indicators","498","Republic of Moldova","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","-1.755599","X","Figure from international organizations",""
"MK","Macro Indicators","498","Republic of Moldova","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","18.742265","X","Figure from international organizations",""
"MK","Macro Indicators","498","Republic of Moldova","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","5.97889","X","Figure from international organizations",""
"MK","Macro Indicators","498","Republic of Moldova","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","17.66749","E","Estimated value",""
"MK","Macro Indicators","642","Romania","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","-6.998722","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","5.948836","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","5.229142","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6129","Annual growth US$","22008","Gross Domestic Product","2015","2015","%","-10.930481","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6129","Annual growth US$","22008","Gross Domestic Product","2016","2016","%","4.161992","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6129","Annual growth US$","22008","Gross Domestic Product","2017","2017","%","13.416844","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6129","Annual growth US$","22008","Gross Domestic Product","2018","2018","%","15.783645","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6129","Annual growth US$","22008","Gross Domestic Product","2019","2019","%","3.164837","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6129","Annual growth US$","22008","Gross Domestic Product","2020","2020","%","0.137721","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6129","Annual growth US$","22008","Gross Domestic Product","2021","2021","%","13.704474","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6129","Annual growth US$","22008","Gross Domestic Product","2022","2022","%","5.206322","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6129","Annual growth US$","22008","Gross Domestic Product","2023","2023","%","17.302903","E","Estimated value",""
"MK","Macro Indicators","643","Russian Federation","6129","Annual growth US$","22008","Gross Domestic Product","2012","2012","%","7.936311","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6129","Annual growth US$","22008","Gross Domestic Product","2013","2013","%","3.811838","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6129","Annual growth US$","22008","Gross Domestic Product","2014","2014","%","-10.173678","X","Figure from international organizations",""
